Date,Channel,Spend,Impressions,Clicks,Conversions,Revenue,CAC,ROAS,ConversionRate,CTR,Month,Week
2024-07-06,Paid Search,493.06,20314,627,31,2128.46,15.91,4.317,4.944,3.087,2024-07,2024-07-01/2024-07-07
2024-07-06,Paid Social,1157.24,149422,1871,48,3220.5,24.11,2.783,2.565,1.252,2024-07,2024-07-01/2024-07-07
2024-07-07,Email,66.08,50292,2256,127,7254.99,0.52,109.791,5.629,4.486,2024-07,2024-07-01/2024-07-07
2024-07-07,Paid Social,1227.92,144140,1596,42,2686.77,29.24,2.188,2.632,1.107,2024-07,2024-07-01/2024-07-07
2024-07-07,SEO,155.42,186823,3534,100,7248.0,1.55,46.635,2.83,1.892,2024-07,2024-07-01/2024-07-07
2024-07-07,Paid Search,569.67,24895,865,43,3371.02,13.25,5.917,4.971,3.475,2024-07,2024-07-01/2024-07-07
2024-07-08,SEO,169.35,202103,4495,126,7970.96,1.34,47.068,2.803,2.224,2024-07,2024-07-08/2024-07-14
2024-07-08,Paid Search,701.01,32993,1282,52,4199.13,13.48,5.99,4.056,3.886,2024-07,2024-07-08/2024-07-14
2024-07-08,Paid Social,1707.92,188709,2093,65,4842.7,26.28,2.835,3.106,1.109,2024-07,2024-07-08/2024-07-14
2024-07-08,Email,103.45,78920,3540,233,15084.12,0.44,145.811,6.582,4.486,2024-07,2024-07-08/2024-07-14
2024-07-09,Email,94.41,74858,2900,192,10610.48,0.49,112.387,6.621,3.874,2024-07,2024-07-08/2024-07-14
2024-07-09,SEO,217.77,250939,5695,177,13068.38,1.23,60.01,3.108,2.269,2024-07,2024-07-08/2024-07-14
2024-07-09,Paid Search,648.59,31696,1214,52,3694.74,12.47,5.697,4.283,3.83,2024-07,2024-07-08/2024-07-14
2024-07-09,Paid Social,1925.3,208627,2743,80,5600.91,24.07,2.909,2.917,1.315,2024-07,2024-07-08/2024-07-14
2024-07-10,Paid Social,1787.58,189781,2154,67,4968.06,26.68,2.779,3.11,1.135,2024-07,2024-07-08/2024-07-14
2024-07-10,SEO,174.48,208802,4908,152,11397.06,1.15,65.32,3.097,2.351,2024-07,2024-07-08/2024-07-14
2024-07-10,Paid Search,680.95,31676,1099,50,3570.14,13.62,5.243,4.55,3.47,2024-07,2024-07-08/2024-07-14
2024-07-10,Email,106.57,88012,3541,236,15319.36,0.45,143.749,6.665,4.023,2024-07,2024-07-08/2024-07-14
2024-07-11,SEO,211.29,244643,5849,164,11842.24,1.29,56.047,2.804,2.391,2024-07,2024-07-08/2024-07-14
2024-07-11,Email,84.3,73341,3579,256,17142.04,0.33,203.346,7.153,4.88,2024-07,2024-07-08/2024-07-14
2024-07-11,Paid Social,1566.34,172515,1908,49,3530.21,31.97,2.254,2.568,1.106,2024-07,2024-07-08/2024-07-14
2024-07-11,Paid Search,640.08,30756,1201,54,3605.55,11.85,5.633,4.496,3.905,2024-07,2024-07-08/2024-07-14
2024-07-12,SEO,211.9,249187,4917,164,12500.72,1.29,58.993,3.335,1.973,2024-07,2024-07-08/2024-07-14
2024-07-12,Paid Social,1699.87,211845,2653,79,5617.82,21.52,3.305,2.978,1.252,2024-07,2024-07-08/2024-07-14
2024-07-12,Email,80.95,62354,3201,227,13739.41,0.36,169.727,7.092,5.134,2024-07,2024-07-08/2024-07-14
2024-07-12,Paid Search,668.96,28518,1082,53,3902.23,12.62,5.833,4.898,3.794,2024-07,2024-07-08/2024-07-14
2024-07-13,Email,62.65,57282,2693,178,11629.9,0.35,185.633,6.61,4.701,2024-07,2024-07-08/2024-07-14
2024-07-13,Paid Search,516.24,25462,868,38,2663.14,13.59,5.159,4.378,3.409,2024-07,2024-07-08/2024-07-14
2024-07-13,Paid Social,1418.85,164820,2239,66,4711.77,21.5,3.321,2.948,1.358,2024-07,2024-07-08/2024-07-14
2024-07-13,SEO,123.25,144206,3142,87,6465.86,1.42,52.461,2.769,2.179,2024-07,2024-07-08/2024-07-14
2024-07-14,Paid Social,1263.72,149764,1921,45,2796.64,28.08,2.213,2.343,1.283,2024-07,2024-07-08/2024-07-14
2024-07-14,Email,67.74,56617,2637,157,9803.39,0.43,144.721,5.954,4.658,2024-07,2024-07-08/2024-07-14
2024-07-14,Paid Search,570.89,26034,962,38,3014.58,15.02,5.28,3.95,3.695,2024-07,2024-07-08/2024-07-14
2024-07-14,SEO,129.82,138959,2576,85,6275.14,1.53,48.337,3.3,1.854,2024-07,2024-07-08/2024-07-14
2024-07-15,SEO,200.2,243902,4832,146,10559.99,1.37,52.747,3.022,1.981,2024-07,2024-07-15/2024-07-21
2024-07-15,Paid Social,2030.29,215571,2949,77,5444.76,26.37,2.682,2.611,1.368,2024-07,2024-07-15/2024-07-21
2024-07-15,Paid Search,662.55,31768,1226,59,4151.25,11.23,6.266,4.812,3.859,2024-07,2024-07-15/2024-07-21
2024-07-15,Email,81.37,68423,2655,147,9689.72,0.55,119.082,5.537,3.88,2024-07,2024-07-15/2024-07-21
2024-07-16,SEO,198.99,237718,5561,171,12581.28,1.16,63.226,3.075,2.339,2024-07,2024-07-15/2024-07-21
2024-07-16,Paid Social,1667.3,178452,2080,58,3557.46,28.75,2.134,2.788,1.166,2024-07,2024-07-15/2024-07-21
2024-07-16,Email,105.2,91881,4199,284,17898.78,0.37,170.14,6.764,4.57,2024-07,2024-07-15/2024-07-21
2024-07-16,Paid Search,722.28,34820,1180,52,3547.99,13.89,4.912,4.407,3.389,2024-07,2024-07-15/2024-07-21
2024-07-17,SEO,214.47,226567,5097,148,9978.07,1.45,46.524,2.904,2.25,2024-07,2024-07-15/2024-07-21
2024-07-17,Paid Social,1788.57,206794,2283,59,4270.4,30.31,2.388,2.584,1.104,2024-07,2024-07-15/2024-07-21
2024-07-17,Email,106.44,80311,3338,206,11889.93,0.52,111.705,6.171,4.156,2024-07,2024-07-15/2024-07-21
2024-07-17,Paid Search,594.66,26406,920,46,3516.2,12.93,5.913,5.0,3.484,2024-07,2024-07-15/2024-07-21
2024-07-18,Email,83.21,70884,2927,207,11780.15,0.4,141.571,7.072,4.129,2024-07,2024-07-15/2024-07-21
2024-07-18,SEO,191.35,222427,5175,146,11170.92,1.31,58.38,2.821,2.327,2024-07,2024-07-15/2024-07-21
2024-07-18,Paid Search,655.59,30094,1010,43,3312.01,15.25,5.052,4.257,3.356,2024-07,2024-07-15/2024-07-21
2024-07-18,Paid Social,2077.05,246595,2622,74,4637.25,28.07,2.233,2.822,1.063,2024-07,2024-07-15/2024-07-21
2024-07-19,Email,107.23,83695,3305,207,12810.98,0.52,119.472,6.263,3.949,2024-07,2024-07-15/2024-07-21
2024-07-19,Paid Search,585.53,27103,1018,44,3448.39,13.31,5.889,4.322,3.756,2024-07,2024-07-15/2024-07-21
2024-07-19,SEO,208.56,252951,4941,171,12535.6,1.22,60.105,3.461,1.953,2024-07,2024-07-15/2024-07-21
2024-07-19,Paid Social,1707.29,204834,2395,67,4258.97,25.48,2.495,2.797,1.169,2024-07,2024-07-15/2024-07-21
2024-07-20,Paid Social,1192.04,126617,1444,44,2935.11,27.09,2.462,3.047,1.14,2024-07,2024-07-15/2024-07-21
2024-07-20,Email,77.08,66482,2999,213,13518.08,0.36,175.377,7.102,4.511,2024-07,2024-07-15/2024-07-21
2024-07-20,Paid Search,442.13,21837,749,29,2016.64,15.25,4.561,3.872,3.43,2024-07,2024-07-15/2024-07-21
2024-07-20,SEO,188.05,163300,3200,87,6386.72,2.16,33.963,2.719,1.96,2024-07,2024-07-15/2024-07-21
2024-07-21,Paid Search,530.52,25255,861,41,3086.63,12.94,5.818,4.762,3.409,2024-07,2024-07-15/2024-07-21
2024-07-21,Paid Social,1424.62,166673,1908,52,3339.46,27.4,2.344,2.725,1.145,2024-07,2024-07-15/2024-07-21
2024-07-21,SEO,128.5,151875,2882,102,7044.05,1.26,54.818,3.539,1.898,2024-07,2024-07-15/2024-07-21
2024-07-21,Email,71.25,63026,2980,190,11769.34,0.38,165.184,6.376,4.728,2024-07,2024-07-15/2024-07-21
2024-07-22,Email,100.44,81805,4027,250,15901.31,0.4,158.317,6.208,4.923,2024-07,2024-07-22/2024-07-28
2024-07-22,Paid Search,640.12,27857,1066,41,3194.77,15.61,4.991,3.846,3.827,2024-07,2024-07-22/2024-07-28
2024-07-22,Paid Social,1666.34,206989,2750,82,5698.05,20.32,3.42,2.982,1.329,2024-07,2024-07-22/2024-07-28
2024-07-22,SEO,174.49,205469,4004,106,7010.69,1.65,40.178,2.647,1.949,2024-07,2024-07-22/2024-07-28
2024-07-23,Email,96.05,81761,3723,277,15750.7,0.35,163.984,7.44,4.554,2024-07,2024-07-22/2024-07-28
2024-07-23,Paid Search,690.02,29890,987,46,3070.7,15.0,4.45,4.661,3.302,2024-07,2024-07-22/2024-07-28
2024-07-23,Paid Social,2037.52,234309,2723,66,4835.57,30.87,2.373,2.424,1.162,2024-07,2024-07-22/2024-07-28
2024-07-23,SEO,210.95,244645,5281,145,9859.26,1.45,46.737,2.746,2.159,2024-07,2024-07-22/2024-07-28
2024-07-24,SEO,184.14,187871,3413,107,7134.26,1.72,38.744,3.135,1.817,2024-07,2024-07-22/2024-07-28
2024-07-24,Paid Social,1886.75,217687,2918,92,5893.37,20.51,3.124,3.153,1.34,2024-07,2024-07-22/2024-07-28
2024-07-24,Email,101.84,83365,4284,286,16653.64,0.36,163.527,6.676,5.139,2024-07,2024-07-22/2024-07-28
2024-07-24,Paid Search,594.46,25726,971,43,3499.54,13.82,5.887,4.428,3.774,2024-07,2024-07-22/2024-07-28
2024-07-25,Paid Search,632.22,28482,859,37,2843.2,17.09,4.497,4.307,3.016,2024-07,2024-07-22/2024-07-28
2024-07-25,Paid Social,1865.01,211798,2814,80,5308.74,23.31,2.846,2.843,1.329,2024-07,2024-07-22/2024-07-28
2024-07-25,Email,96.2,76025,3816,276,18202.26,0.35,189.213,7.233,5.019,2024-07,2024-07-22/2024-07-28
2024-07-25,SEO,209.87,219419,4902,153,10447.97,1.37,49.783,3.121,2.234,2024-07,2024-07-22/2024-07-28
2024-07-26,SEO,175.67,199821,4494,136,9311.8,1.29,53.007,3.026,2.249,2024-07,2024-07-22/2024-07-28
2024-07-26,Paid Social,1614.05,180048,2314,57,3662.28,28.32,2.269,2.463,1.285,2024-07,2024-07-22/2024-07-28
2024-07-26,Paid Search,635.11,25995,891,38,2599.32,16.71,4.093,4.265,3.428,2024-07,2024-07-22/2024-07-28
2024-07-26,Email,105.29,91703,4288,245,14102.64,0.43,133.941,5.714,4.676,2024-07,2024-07-22/2024-07-28
2024-07-27,Paid Social,1242.57,139691,1870,53,3381.0,23.44,2.721,2.834,1.339,2024-07,2024-07-22/2024-07-28
2024-07-27,Email,69.18,53819,2297,156,10009.14,0.44,144.683,6.791,4.268,2024-07,2024-07-22/2024-07-28
2024-07-27,SEO,159.54,173888,3198,84,6387.66,1.9,40.038,2.627,1.839,2024-07,2024-07-22/2024-07-28
2024-07-27,Paid Search,471.8,20322,668,30,2291.95,15.73,4.858,4.491,3.287,2024-07,2024-07-22/2024-07-28
2024-07-28,Paid Search,459.58,19637,714,35,2535.97,13.13,5.518,4.902,3.636,2024-07,2024-07-22/2024-07-28
2024-07-28,Paid Social,1414.27,171105,1761,55,3656.89,25.71,2.586,3.123,1.029,2024-07,2024-07-22/2024-07-28
2024-07-28,Email,80.13,63376,2809,208,13502.51,0.39,168.508,7.405,4.432,2024-07,2024-07-22/2024-07-28
2024-07-28,SEO,145.91,153770,2949,104,7623.79,1.4,52.25,3.527,1.918,2024-07,2024-07-22/2024-07-28
2024-07-29,Paid Social,1962.6,226795,2440,75,5460.09,26.17,2.782,3.074,1.076,2024-07,2024-07-29/2024-08-04
2024-07-29,Paid Search,740.89,34607,1267,60,4759.57,12.35,6.424,4.736,3.661,2024-07,2024-07-29/2024-08-04
2024-07-29,Email,84.46,73801,3414,199,13100.69,0.42,155.111,5.829,4.626,2024-07,2024-07-29/2024-08-04
2024-07-29,SEO,196.25,208182,3834,119,8940.15,1.65,45.555,3.104,1.842,2024-07,2024-07-29/2024-08-04
2024-07-30,SEO,190.3,193449,4104,115,7821.18,1.65,41.099,2.802,2.121,2024-07,2024-07-29/2024-08-04
2024-07-30,Paid Search,587.31,27387,1006,44,3188.94,13.35,5.43,4.374,3.673,2024-07,2024-07-29/2024-08-04
2024-07-30,Paid Social,1701.07,205558,2709,78,5615.34,21.81,3.301,2.879,1.318,2024-07,2024-07-29/2024-08-04
2024-07-30,Email,88.08,68919,3316,201,12295.64,0.44,139.596,6.062,4.811,2024-07,2024-07-29/2024-08-04
2024-07-31,Paid Social,1910.13,223163,2619,76,4834.26,25.13,2.531,2.902,1.174,2024-07,2024-07-29/2024-08-04
2024-07-31,Email,91.5,70428,3590,240,14416.48,0.38,157.557,6.685,5.097,2024-07,2024-07-29/2024-08-04
2024-07-31,Paid Search,579.69,28681,913,36,2795.89,16.1,4.823,3.943,3.183,2024-07,2024-07-29/2024-08-04
2024-07-31,SEO,204.92,244560,5059,161,12256.27,1.27,59.81,3.182,2.069,2024-07,2024-07-29/2024-08-04
2024-08-01,Paid Search,738.47,31761,1132,45,3325.23,16.41,4.503,3.975,3.564,2024-08,2024-07-29/2024-08-04
2024-08-01,Paid Social,1817.4,208897,2153,65,4225.49,27.96,2.325,3.019,1.031,2024-08,2024-07-29/2024-08-04
2024-08-01,SEO,167.05,179281,3413,110,8154.78,1.52,48.816,3.223,1.904,2024-08,2024-07-29/2024-08-04
2024-08-01,Email,94.42,75364,3379,198,12740.59,0.48,134.935,5.86,4.484,2024-08,2024-07-29/2024-08-04
2024-08-02,Paid Search,709.93,32680,1192,59,4243.6,12.03,5.977,4.95,3.647,2024-08,2024-07-29/2024-08-04
2024-08-02,Email,102.56,88830,3801,234,14377.97,0.44,140.191,6.156,4.279,2024-08,2024-07-29/2024-08-04
2024-08-02,Paid Social,1649.96,186453,1905,56,4148.57,29.46,2.514,2.94,1.022,2024-08,2024-07-29/2024-08-04
2024-08-02,SEO,192.04,215618,4459,135,8613.01,1.42,44.85,3.028,2.068,2024-08,2024-07-29/2024-08-04
2024-08-03,Email,71.57,63848,2479,160,9827.51,0.45,137.313,6.454,3.883,2024-08,2024-07-29/2024-08-04
2024-08-03,Paid Search,522.04,22530,683,30,2380.92,17.4,4.561,4.392,3.032,2024-08,2024-07-29/2024-08-04
2024-08-03,Paid Social,1297.75,149180,1542,42,2573.72,30.9,1.983,2.724,1.034,2024-08,2024-07-29/2024-08-04
2024-08-03,SEO,163.65,165617,3116,110,8116.51,1.49,49.597,3.53,1.881,2024-08,2024-07-29/2024-08-04
2024-08-04,Paid Social,1603.8,206851,2289,55,3918.28,29.16,2.443,2.403,1.107,2024-08,2024-07-29/2024-08-04
2024-08-04,SEO,151.33,180316,3431,118,8377.97,1.28,55.362,3.439,1.903,2024-08,2024-07-29/2024-08-04
2024-08-04,Paid Search,511.65,21623,839,41,3017.42,12.48,5.897,4.887,3.88,2024-08,2024-07-29/2024-08-04
2024-08-04,Email,78.29,67793,2700,159,9253.25,0.49,118.192,5.889,3.983,2024-08,2024-07-29/2024-08-04
2024-08-05,Paid Search,711.05,32910,1174,49,3399.47,14.51,4.781,4.174,3.567,2024-08,2024-08-05/2024-08-11
2024-08-05,Email,83.86,68391,3154,180,10902.71,0.47,130.011,5.707,4.612,2024-08,2024-08-05/2024-08-11
2024-08-05,SEO,167.32,179849,3865,104,6640.75,1.61,39.689,2.691,2.149,2024-08,2024-08-05/2024-08-11
2024-08-05,Paid Social,2021.36,258336,2795,67,4663.3,30.17,2.307,2.397,1.082,2024-08,2024-08-05/2024-08-11
2024-08-06,Paid Search,775.79,36017,1441,59,4399.21,13.15,5.671,4.094,4.001,2024-08,2024-08-05/2024-08-11
2024-08-06,Email,95.79,84299,4145,232,13734.15,0.41,143.378,5.597,4.917,2024-08,2024-08-05/2024-08-11
2024-08-06,SEO,205.8,244028,4766,135,9690.25,1.52,47.086,2.833,1.953,2024-08,2024-08-05/2024-08-11
2024-08-06,Paid Social,1861.36,197501,2525,65,4572.75,28.64,2.457,2.574,1.278,2024-08,2024-08-05/2024-08-11
2024-08-07,Paid Search,675.23,32203,1137,43,2932.55,15.7,4.343,3.782,3.531,2024-08,2024-08-05/2024-08-11
2024-08-07,Paid Social,1992.27,242572,3203,82,5365.06,24.3,2.693,2.56,1.32,2024-08,2024-08-05/2024-08-11
2024-08-07,SEO,192.67,207998,4640,123,9189.63,1.57,47.696,2.651,2.231,2024-08,2024-08-05/2024-08-11
2024-08-07,Email,90.72,76783,3374,234,13800.43,0.39,152.121,6.935,4.394,2024-08,2024-08-05/2024-08-11
2024-08-08,Paid Search,627.6,25857,878,35,2463.61,17.93,3.925,3.986,3.396,2024-08,2024-08-05/2024-08-11
2024-08-08,Email,92.62,83354,3760,256,15356.07,0.36,165.796,6.809,4.511,2024-08,2024-08-05/2024-08-11
2024-08-08,Paid Social,1977.34,254456,3049,78,5387.22,25.35,2.724,2.558,1.198,2024-08,2024-08-05/2024-08-11
2024-08-08,SEO,179.18,202537,4560,145,10481.11,1.24,58.495,3.18,2.251,2024-08,2024-08-05/2024-08-11
2024-08-09,Paid Social,2150.26,264773,2811,75,5343.27,28.67,2.485,2.668,1.062,2024-08,2024-08-05/2024-08-11
2024-08-09,Paid Search,661.17,32694,1252,50,3863.82,13.22,5.844,3.994,3.829,2024-08,2024-08-05/2024-08-11
2024-08-09,Email,103.9,88288,3923,245,15114.05,0.42,145.467,6.245,4.443,2024-08,2024-08-05/2024-08-11
2024-08-09,SEO,191.56,191880,4617,125,9305.23,1.53,48.576,2.707,2.406,2024-08,2024-08-05/2024-08-11
2024-08-10,SEO,124.93,125360,2438,68,4444.53,1.84,35.576,2.789,1.945,2024-08,2024-08-05/2024-08-11
2024-08-10,Paid Social,1403.02,156517,2111,55,3531.74,25.51,2.517,2.605,1.349,2024-08,2024-08-05/2024-08-11
2024-08-10,Paid Search,507.65,23069,733,36,2586.88,14.1,5.096,4.911,3.177,2024-08,2024-08-05/2024-08-11
2024-08-10,Email,79.65,70282,2784,164,10554.84,0.49,132.515,5.891,3.961,2024-08,2024-08-05/2024-08-11
2024-08-11,SEO,155.99,181105,4254,151,10872.11,1.03,69.697,3.55,2.349,2024-08,2024-08-05/2024-08-11
2024-08-11,Paid Search,493.41,22357,725,28,2153.17,17.62,4.364,3.862,3.243,2024-08,2024-08-05/2024-08-11
2024-08-11,Email,64.46,51634,2305,156,9814.0,0.41,152.249,6.768,4.464,2024-08,2024-08-05/2024-08-11
2024-08-11,Paid Social,1506.06,170336,2337,74,4877.97,20.35,3.239,3.166,1.372,2024-08,2024-08-05/2024-08-11
2024-08-12,SEO,185.29,219115,4918,154,9755.34,1.2,52.649,3.131,2.244,2024-08,2024-08-12/2024-08-18
2024-08-12,Paid Search,713.6,33288,1204,61,4676.63,11.7,6.554,5.066,3.617,2024-08,2024-08-12/2024-08-18
2024-08-12,Email,92.99,74546,3122,200,13378.67,0.46,143.872,6.406,4.188,2024-08,2024-08-12/2024-08-18
2024-08-12,Paid Social,2153.98,228100,2584,61,3812.46,35.31,1.77,2.361,1.133,2024-08,2024-08-12/2024-08-18
2024-08-13,Paid Social,1853.6,202742,2449,66,4631.6,28.08,2.499,2.695,1.208,2024-08,2024-08-12/2024-08-18
2024-08-13,Paid Search,772.63,34803,1389,54,3731.24,14.31,4.829,3.888,3.991,2024-08,2024-08-12/2024-08-18
2024-08-13,Email,97.43,80687,4004,229,15340.4,0.43,157.45,5.719,4.962,2024-08,2024-08-12/2024-08-18
2024-08-13,SEO,183.96,212846,5106,180,12110.98,1.02,65.835,3.525,2.399,2024-08,2024-08-12/2024-08-18
2024-08-14,Paid Search,710.92,33038,1032,50,3628.2,14.22,5.104,4.845,3.124,2024-08,2024-08-12/2024-08-18
2024-08-14,Email,98.59,89243,3765,226,12890.19,0.44,130.745,6.003,4.219,2024-08,2024-08-12/2024-08-18
2024-08-14,Paid Social,2001.05,249944,3398,80,5670.47,25.01,2.834,2.354,1.36,2024-08,2024-08-12/2024-08-18
2024-08-14,SEO,195.56,221149,4879,168,12452.77,1.16,63.677,3.443,2.206,2024-08,2024-08-12/2024-08-18
2024-08-15,Paid Social,2230.59,244344,3193,91,6217.65,24.51,2.787,2.85,1.307,2024-08,2024-08-12/2024-08-18
2024-08-15,Email,105.94,95093,4873,272,16009.9,0.39,151.122,5.582,5.124,2024-08,2024-08-12/2024-08-18
2024-08-15,Paid Search,726.02,33189,1064,52,4068.19,13.96,5.603,4.887,3.206,2024-08,2024-08-12/2024-08-18
2024-08-15,SEO,167.48,181519,4246,141,8941.08,1.19,53.386,3.321,2.339,2024-08,2024-08-12/2024-08-18
2024-08-16,SEO,177.12,199485,4496,135,10372.4,1.31,58.561,3.003,2.254,2024-08,2024-08-12/2024-08-18
2024-08-16,Email,102.0,82254,3489,195,10802.07,0.52,105.903,5.589,4.242,2024-08,2024-08-12/2024-08-18
2024-08-16,Paid Search,686.68,33314,1044,53,3619.83,12.96,5.271,5.077,3.134,2024-08,2024-08-12/2024-08-18
2024-08-16,Paid Social,1886.49,237175,3138,87,6489.16,21.68,3.44,2.772,1.323,2024-08,2024-08-12/2024-08-18
2024-08-17,SEO,160.35,162270,3135,111,7647.34,1.44,47.692,3.541,1.932,2024-08,2024-08-12/2024-08-18
2024-08-17,Paid Search,488.45,23893,878,37,2628.21,13.2,5.381,4.214,3.675,2024-08,2024-08-12/2024-08-18
2024-08-17,Paid Social,1382.85,155453,1885,60,4229.3,23.05,3.058,3.183,1.213,2024-08,2024-08-12/2024-08-18
2024-08-17,Email,71.91,59464,2941,203,13232.75,0.35,184.018,6.902,4.946,2024-08,2024-08-12/2024-08-18
2024-08-18,SEO,138.97,160339,3681,127,8186.89,1.09,58.911,3.45,2.296,2024-08,2024-08-12/2024-08-18
2024-08-18,Paid Search,455.53,19073,766,36,2909.2,12.65,6.386,4.7,4.016,2024-08,2024-08-12/2024-08-18
2024-08-18,Paid Social,1687.4,179179,2206,61,3744.03,27.66,2.219,2.765,1.231,2024-08,2024-08-12/2024-08-18
2024-08-18,Email,75.88,64412,3204,225,13760.09,0.34,181.34,7.022,4.974,2024-08,2024-08-12/2024-08-18
2024-08-19,Paid Social,1702.41,205797,2513,66,4781.63,25.79,2.809,2.626,1.221,2024-08,2024-08-19/2024-08-25
2024-08-19,Email,82.68,72826,3289,214,14121.61,0.39,170.798,6.507,4.516,2024-08,2024-08-19/2024-08-25
2024-08-19,SEO,205.13,219034,4534,138,9391.82,1.49,45.785,3.044,2.07,2024-08,2024-08-19/2024-08-25
2024-08-19,Paid Search,769.09,35700,1115,43,3339.38,17.89,4.342,3.857,3.123,2024-08,2024-08-19/2024-08-25
2024-08-20,Paid Social,2103.59,262421,3029,84,5455.77,25.04,2.594,2.773,1.154,2024-08,2024-08-19/2024-08-25
2024-08-20,SEO,170.22,204310,4394,148,10414.9,1.15,61.185,3.368,2.151,2024-08,2024-08-19/2024-08-25
2024-08-20,Email,87.9,78761,3218,186,10634.59,0.47,120.985,5.78,4.086,2024-08,2024-08-19/2024-08-25
2024-08-20,Paid Search,708.58,30970,1081,51,3982.38,13.89,5.62,4.718,3.49,2024-08,2024-08-19/2024-08-25
2024-08-21,SEO,196.06,233030,5406,181,12188.66,1.08,62.168,3.348,2.32,2024-08,2024-08-19/2024-08-25
2024-08-21,Email,90.51,79215,3729,272,17175.73,0.33,189.766,7.294,4.707,2024-08,2024-08-19/2024-08-25
2024-08-21,Paid Search,759.93,36064,1443,64,4860.85,11.87,6.396,4.435,4.001,2024-08,2024-08-19/2024-08-25
2024-08-21,Paid Social,2235.38,271713,2839,84,5566.71,26.61,2.49,2.959,1.045,2024-08,2024-08-19/2024-08-25
2024-08-22,Email,90.97,82667,3774,230,13935.97,0.4,153.193,6.094,4.565,2024-08,2024-08-19/2024-08-25
2024-08-22,SEO,176.93,189162,3736,109,7004.73,1.62,39.59,2.918,1.975,2024-08,2024-08-19/2024-08-25
2024-08-22,Paid Search,638.77,26807,955,38,2639.77,16.81,4.133,3.979,3.563,2024-08,2024-08-19/2024-08-25
2024-08-22,Paid Social,2174.88,264742,3310,88,5386.49,24.71,2.477,2.659,1.25,2024-08,2024-08-19/2024-08-25
2024-08-23,Paid Search,714.72,32928,1182,58,3953.81,12.32,5.532,4.907,3.59,2024-08,2024-08-19/2024-08-25
2024-08-23,SEO,195.6,234290,5086,150,11022.68,1.3,56.353,2.949,2.171,2024-08,2024-08-19/2024-08-25
2024-08-23,Email,91.53,72662,2861,182,10556.72,0.5,115.336,6.361,3.937,2024-08,2024-08-19/2024-08-25
2024-08-23,Paid Social,2047.01,219551,2590,70,4608.32,29.24,2.251,2.703,1.18,2024-08,2024-08-19/2024-08-25
2024-08-24,Paid Social,1476.35,171076,2291,54,3818.42,27.34,2.586,2.357,1.339,2024-08,2024-08-19/2024-08-25
2024-08-24,SEO,126.29,152287,3167,94,5940.88,1.34,47.042,2.968,2.08,2024-08,2024-08-19/2024-08-25
2024-08-24,Paid Search,523.58,24963,967,39,3153.63,13.43,6.023,4.033,3.874,2024-08,2024-08-19/2024-08-25
2024-08-24,Email,79.49,60608,2491,183,11460.36,0.43,144.174,7.346,4.11,2024-08,2024-08-19/2024-08-25
2024-08-25,Paid Social,1357.42,144511,1846,45,3251.79,30.16,2.396,2.438,1.277,2024-08,2024-08-19/2024-08-25
2024-08-25,Paid Search,553.21,25558,999,48,3718.33,11.53,6.721,4.805,3.909,2024-08,2024-08-19/2024-08-25
2024-08-25,Email,67.4,52667,2666,159,9554.01,0.42,141.751,5.964,5.062,2024-08,2024-08-19/2024-08-25
2024-08-25,SEO,127.88,132892,2810,88,6419.51,1.45,50.199,3.132,2.114,2024-08,2024-08-19/2024-08-25
2024-08-26,Paid Social,1849.24,238661,2550,62,4106.03,29.83,2.22,2.431,1.068,2024-08,2024-08-26/2024-09-01
2024-08-26,Paid Search,584.31,24590,790,34,2333.25,17.19,3.993,4.304,3.213,2024-08,2024-08-26/2024-09-01
2024-08-26,Email,107.47,86007,3504,220,14329.85,0.49,133.338,6.279,4.074,2024-08,2024-08-26/2024-09-01
2024-08-26,SEO,195.72,229130,5494,185,13415.52,1.06,68.544,3.367,2.398,2024-08,2024-08-26/2024-09-01
2024-08-27,Paid Social,2095.69,228657,2702,75,5140.58,27.94,2.453,2.776,1.182,2024-08,2024-08-26/2024-09-01
2024-08-27,Email,85.77,70860,3295,207,13056.08,0.41,152.222,6.282,4.65,2024-08,2024-08-26/2024-09-01
2024-08-27,Paid Search,663.86,27962,1104,44,2987.26,15.09,4.5,3.986,3.948,2024-08,2024-08-26/2024-09-01
2024-08-27,SEO,197.35,220215,4200,138,10404.38,1.43,52.72,3.286,1.907,2024-08,2024-08-26/2024-09-01
2024-08-28,SEO,167.51,181386,3842,132,8894.94,1.27,53.101,3.436,2.118,2024-08,2024-08-26/2024-09-01
2024-08-28,Paid Search,616.75,25872,806,31,2173.03,19.9,3.523,3.846,3.115,2024-08,2024-08-26/2024-09-01
2024-08-28,Paid Social,2247.32,266693,2838,70,4323.7,32.1,1.924,2.467,1.064,2024-08,2024-08-26/2024-09-01
2024-08-28,Email,89.4,70171,3214,193,12384.98,0.46,138.534,6.005,4.58,2024-08,2024-08-26/2024-09-01
2024-08-29,Paid Search,583.72,25520,883,44,3535.73,13.27,6.057,4.983,3.46,2024-08,2024-08-26/2024-09-01
2024-08-29,SEO,192.26,227439,4129,125,9239.57,1.54,48.058,3.027,1.815,2024-08,2024-08-26/2024-09-01
2024-08-29,Paid Social,2112.23,255525,3476,100,6458.95,21.12,3.058,2.877,1.36,2024-08,2024-08-26/2024-09-01
2024-08-29,Email,97.77,82337,3157,213,13727.07,0.46,140.402,6.747,3.834,2024-08,2024-08-26/2024-09-01
